Date,Close,Log_Price,Log_Return
2015-11-12,0.8957110047,-0.11013745743154692,0.12327237476778614
2015-11-13,0.9040960073,-0.10081972146358834,0.009317735967958582
2015-11-14,0.8888120055,-0.11786953320968901,-0.01704981174610068
2015-11-15,0.9063680172,-0.09830985541604369,0.019559677793645328
2015-11-16,0.9289619923,-0.07368745349178182,0.024622401924261864
2015-11-17,1.0079799891,0.00794831736878841,0.08163577086057024
2015-11-18,0.993318975,-0.006703442953253347,-0.014651760322041758
2015-11-19,0.9555320144,-0.0454870104732541,-0.03878356752000075
2015-11-20,0.9249200225,-0.07804800736994218,-0.03256099689668808
2015-11-21,0.9761400223,-0.024149237387919676,0.053898769982022504
2015-11-22,0.9680179954,-0.03250460158910112,-0.008355364201181447
2015-11-23,0.9469689727,-0.05448895011316219,-0.021984348524061066
2015-11-24,0.900191009,-0.10514830595367612,-0.05065935584051393
2015-11-25,0.8635370135,-0.14671851780913855,-0.04157021185546243
2015-11-26,0.8841829896,-0.12309123595645736,0.02362728185268119
2015-11-27,0.8679509759,-0.14162004529468714,-0.01852880933822977
2015-11-28,0.9157029986,-0.0880632042205415,0.05355684107414564
2015-11-29,0.8786140084,-0.129409603565741,-0.0413463993451995
2015-11-30,0.8731189966,-0.1356834247568968,-0.006273821191155798
2015-12-01,0.8748000264,-0.13375996000119827,0.0019234647556985174
2015-12-02,0.8212100267,-0.19697638409699272,-0.06321642409579445
2015-12-03,0.8121430278,-0.20807881172090986,-0.011102427623917138
2015-12-04,0.8400409818,-0.17430460047772373,0.033774211243186136
2015-12-05,0.8624380231,-0.1479919899338423,0.026312610543881426
2015-12-06,0.8355000019,-0.17972492867260134,-0.03173293873875904
2015-12-07,0.8112639785,-0.20916178029564514,-0.029436851623043797
2015-12-08,0.8221179843,-0.1958713610141841,0.013290419281461047
2015-12-09,0.7921670079,-0.23298304083675503,-0.03711167982257094
2015-12-10,0.840395987,-0.17388208512978448,0.05910095570697055
2015-12-11,0.9297620058,-0.07282663332674452,0.10105545180303996
2015-12-12,0.9769729972,-0.02329626580646296,0.04953036752028156
2015-12-13,0.9528840184,-0.04826208430814928,-0.02496581850168632
2015-12-14,0.9930220246,-0.007002435323920807,0.04125964898422847
2015-12-15,1.0141500235,0.014050846394773902,0.021053281718694708
2015-12-16,0.9911820292,-0.008857079178615184,-0.022907925573389085
2015-12-17,0.9407010078,-0.06112992867494444,-0.05227284949632926
2015-12-18,0.9201269746,-0.0832436025927997,-0.022113673917855257
2015-12-19,0.9080719948,-0.09643161409677146,-0.013188011503971767
2015-12-20,0.9038850069,-0.101053131437809,-0.004621517341037537
2015-12-21,0.9007710218,-0.10450419151913086,-0.003451060081321858
2015-12-22,0.8642020226,-0.14594871505658713,-0.04144452353745627
2015-12-23,0.8580769897,-0.15306145193473103,-0.007112736878143899
2015-12-24,0.8632619977,-0.1470370445172748,0.006024407417456218
2015-12-25,0.8703629971,-0.13884491630711976,0.008192128210155053
2015-12-26,0.8546029925,-0.15711825414014985,-0.01827333783303009
2015-12-27,0.856365025,-0.1550585626615197,0.002059691478630138
2015-12-28,0.8450049758,-0.16841276312159043,-0.013354200460070714
2015-12-29,0.8730540276,-0.13575783777225056,0.032654925349339864
2015-12-30,0.9119579792,-0.09216136540790779,0.043596472364342775
2015-12-31,0.9335420132,-0.0687693109070517,0.023392054500856088
2016-01-01,0.9480239749,-0.053375487067998405,0.015393823839053293
2016-01-02,0.9371240139,-0.06493965342036889,-0.011564166352370488
2016-01-03,0.9719049931,-0.028497223023206925,0.03644243039716197
2016-01-04,0.9544799924,-0.046588597377042934,-0.01809137435383601
2016-01-05,0.9501760006,-0.05110804775729345,-0.004519450380250513
2016-01-06,0.9508600235,-0.05038841601875927,0.0007196317385341766
2016-01-07,0.9420049787,-0.0597447191755795,-0.009356303156820227
2016-01-08,0.9867889881,-0.01329905359065899,0.046445665584920505
2016-01-09,0.9868329763,-0.013254477475475136,4.4576115183854806e-05
2016-01-10,0.9992309809,-0.0007693149468724493,0.012485162528602687
2016-01-11,1.0615999699,0.05977717568243156,0.060546490629304006
2016-01-12,1.1410000324,0.13190509927608193,0.07212792359365038
2016-01-13,1.1252000332,0.11796082713942997,-0.013944272136651961
2016-01-14,1.1895899773,0.17360869085931754,0.05564786371988757
2016-01-15,1.2080099583,0.18897434310447245,0.015365652245154904
2016-01-16,1.2202899456,0.1990884908362921,0.01011414773181965
2016-01-17,1.327469945,0.28327483357634314,0.08418634274005105
2016-01-18,1.4263399839,0.3551117114572655,0.07183687788092236
2016-01-19,1.3713899851,0.31582481315807304,-0.03928689829919246
2016-01-20,1.5318200588,0.4264566093286263,0.11063179617055324
2016-01-21,1.5535700321,0.44055552904086964,0.014098919712243363
2016-01-22,1.5012700558,0.4063114537233199,-0.03424407531754975
2016-01-23,1.9726699591,0.6793879343352136,0.2730764806118937
2016-01-24,2.1412000656,0.7613664501741148,0.08197851583890114
2016-01-25,2.4992699623,0.9159986741494495,0.15463222397533471
2016-01-26,2.2763700485,0.8225820902626271,-0.09341658388682239
2016-01-27,2.3885500431,0.8706865053135541,0.048104415050926996
2016-01-28,2.5264899731,0.9268309770500847,0.05614447173653059
2016-01-29,2.4949600697,0.9142727249471579,-0.012558252102926715
2016-01-30,2.4450600147,0.8940696685151606,-0.02020305643199738
2016-01-31,2.3060400486,0.8355317888252884,-0.05853787968987212
2016-02-01,2.211689949,0.7937569061141563,-0.041774882711132166
2016-02-02,2.4396400452,0.8918505059635858,0.09809359984942956
2016-02-03,2.5286900997,0.9277014215079401,0.03585091554435427
2016-02-04,2.5780398846,0.9470293755377377,0.01932795402979759
2016-02-05,2.5389900208,0.9317663723485315,-0.015263003189206148
2016-02-06,2.5344600677,0.9299806233119676,-0.0017857490365639217
2016-02-07,2.9643399715,1.0866544010924386,0.15667377778047098
2016-02-08,3.17979002,1.1568151631653727,0.07016076207293409
2016-02-09,4.0446400642,1.3973925636587827,0.24057740049341003
2016-02-10,4.4362602234,1.4898117294898614,0.09241916583107868
2016-02-11,6.0131001472,1.7939404470326565,0.30412871754279514
2016-02-12,5.5469799042,1.7132536182433873,-0.08068682878926925
2016-02-13,5.3853201866,1.6836767678193811,-0.02957685042400615
2016-02-14,5.2397298813,1.6562699476340073,-0.02740682018537388
2016-02-15,5.2883501053,1.6655063078653292,0.009236360231321905
2016-02-16,4.3152899742,1.462164523714324,-0.20334178415100523
2016-02-17,3.757240057,1.3236846604781758,-0.13847986323614814
2016-02-18,4.3991298676,1.4814067640040134,0.1577221035258376
2016-02-19,4.7378897667,1.5555918396786892,0.0741850756746758
2016-02-20,4.3413300514,1.468180764618202,-0.08741107506048729
2016-02-21,4.6536197662,1.5376453611127003,0.06946459649449843
2016-02-22,5.6164999008,1.7257086764372416,0.18806331532454124
2016-02-23,5.586209774,1.7203010203445428,-0.005407656092698776
2016-02-24,6.2364702225,1.830414352858847,0.11011333251430422
2016-02-25,6.1048002243,1.809075383734866,-0.021338969123980922
2016-02-26,5.92166996,1.7786184969544587,-0.030456886780407366
2016-02-27,6.4258599281,1.8603304627747992,0.08171196582034046
2016-02-28,6.4683499336,1.8669210425395724,0.0065905797647731745
2016-02-29,6.3369898796,1.8464038733068082,-0.020517169232764143
2016-03-01,7.6536898613,2.0351878663628584,0.1887839930560502
2016-03-02,8.4653902054,2.135986110848744,0.10079824448588548
2016-03-03,9.2941503525,2.229385207904433,0.09339909705568905
2016-03-04,10.4060001373,2.3423825760624224,0.11299736815798944
2016-03-05,11.0037002563,2.3982316031693336,0.0558490271069112
2016-03-06,11.382900238,2.432112250182738,0.03388064701340454
2016-03-07,9.5526304245,2.256816553687218,-0.17529569649552013
2016-03-08,9.8472099304,2.2871881592625427,0.0303716055753247
2016-03-09,11.8979997635,2.4763702988884235,0.18918213962588082
2016-03-10,11.3050003052,2.425245132726837,-0.05112516616158658
2016-03-11,11.0827999115,2.405394348989836,-0.019850783737001
2016-03-12,13.5333003998,2.605153344424301,0.19975899543446518
2016-03-13,14.4750003815,2.6724230498148445,0.06726970539054333
2016-03-14,12.4525995255,2.5219293983445246,-0.1504936514703199
2016-03-15,13.0100002289,2.565718310118572,0.043788911774047534
2016-03-16,12.5208997726,2.5273992299107424,-0.0383190802078297
2016-03-17,11.0815000534,2.4052770560364336,-0.12212217387430879
2016-03-18,10.9981002808,2.3977225561382522,-0.007554499898181355
2016-03-19,10.5306997299,2.3542947750207297,-0.043427781117522546
2016-03-20,10.3198003769,2.334064416542689,-0.020230358478040777
2016-03-21,11.8641004562,2.4735170721126627,0.13945265556997377
2016-03-22,11.2748003006,2.4225701735334404,-0.0509468985792223
2016-03-23,12.4167003632,2.5190423699685414,0.09647219643510097
2016-03-24,11.2349996567,2.4190338750809945,-0.10000849488754682
2016-03-25,10.7432003021,2.3742730244049413,-0.04476085067605329
2016-03-26,10.9739999771,2.3955288365500333,0.02125581214509209
2016-03-27,10.4191999435,2.3436502525232936,-0.05187858402673973
2016-03-28,11.665599823,2.456644324897213,0.11299407237391934
2016-03-29,11.6563997269,2.455855361964807,-0.0007889629324058234
2016-03-30,11.9528999329,2.4809739211465867,0.02511855918177952
2016-03-31,11.4034996033,2.4339202910365016,-0.04705363011008501
2016-04-01,11.663599968,2.4564728783818746,0.02255258734537291
2016-04-02,11.5988998413,2.4509102523473603,-0.005562626034514295
2016-04-03,11.6183004379,2.452581478927842,0.0016712265804819104
2016-04-04,11.1572999954,2.4120939917858975,-0.04048748714194472
2016-04-05,10.4380998611,2.3454625602476935,-0.06663143153820394
2016-04-06,10.6854000092,2.368878324588866,0.02341576434117254
2016-04-07,10.0697002411,2.309530938770031,-0.05934738581883492
2016-04-08,9.7195901871,2.2741434557625255,-0.035387483007505605
2016-04-09,9.1506204605,2.213821686879154,-0.06032176888337171
2016-04-10,8.936340332,2.190126146538532,-0.0236955403406216
2016-04-11,8.6437902451,2.156841172396954,-0.03328497414157816
2016-04-12,7.4423098564,2.007181265230741,-0.14965990716621302
2016-04-13,8.0444202423,2.0849787134970583,0.07779744826631729
2016-04-14,8.3872404099,2.126711552179506,0.04173283868244759
2016-04-15,8.2427797318,2.109337633125214,-0.017373919054291864
2016-04-16,8.6094999313,2.152866236764546,0.043528603639332086
2016-04-17,9.3091001511,2.2309924326004893,0.07812619583594316
2016-04-18,9.0360002518,2.201216626472069,-0.029775806128420346
2016-04-19,8.7148799896,2.1650319083206573,-0.036184718151411666
2016-04-20,8.4657897949,2.136033312461398,-0.028998595859259346
2016-04-21,8.1021699905,2.092131925861308,-0.04390138660009013
2016-04-22,7.8212599754,2.0568456637523496,-0.035286262108958244
2016-04-23,8.2947902679,2.115627639163626,0.05878197541127639
2016-04-24,8.0013504028,2.07961032778466,-0.03601731137896591
2016-04-25,7.5543398857,2.022122217413617,-0.05748811037104318
2016-04-26,7.3970398903,2.001079905358528,-0.021042312055088885
2016-04-27,7.7599701881,2.048978492448057,0.04789858708952899
2016-04-28,7.1725301743,1.9702584758077195,-0.07872001664033745
2016-04-29,7.4572901726,2.0091921005845133,0.03893362477679374
2016-04-30,8.8139801025,2.17633910892916,0.16714700834464669
2016-05-01,8.8465003967,2.1800219454135124,0.003682836484352414
2016-05-02,10.1632003784,2.3187733904229373,0.13875144500942493
2016-05-03,9.3112697601,2.231225468680886,-0.0875479217420514
2016-05-04,9.413769722,2.2421734814518115,0.010948012770925608
2016-05-05,9.8261003494,2.2850421463342427,0.04286866488243124
2016-05-06,9.3466396332,2.2350168811831126,-0.05002526515113015
2016-05-07,9.3705101013,2.237567534608451,0.002550653425338556
2016-05-08,9.4829301834,2.2494933595840743,0.011925824975623112
2016-05-09,9.2977304459,2.229770332301805,-0.019723027282269268
2016-05-10,9.3615198135,2.2366076505455728,0.006837318243767765
2016-05-11,9.9962797165,2.302212995424331,0.06560534487875813
2016-05-12,10.057800293,2.308348482014769,0.006135486590438166
2016-05-13,10.5066003799,2.3520036672819966,0.04365518526722756
2016-05-14,10.2397003174,2.3262723533042013,-0.025731313977795267
2016-05-15,9.9623498917,2.298812976670323,-0.027459376633878207
2016-05-16,11.1712999344,2.4133479836061267,0.11453500693580354
2016-05-17,12.198800087,2.501337593377596,0.08798960977146919
2016-05-18,13.5586004257,2.607021063741423,0.10568347036382697
2016-05-19,14.7697000504,2.6925777883072874,0.0855567245658646
2016-05-20,13.63560009,2.6126840263301965,-0.07989376197709097
2016-05-21,14.0150003433,2.640128209111935,0.027444182781738657
2016-05-22,14.2861003876,2.659287063699552,0.01915885458761668
2016-05-23,13.4615001678,2.599833771780217,-0.059453291919334905
2016-05-24,12.7322998047,2.54414205648003,-0.05569171530018702
2016-05-25,12.5260000229,2.5278064859314187,-0.016335570548611233
2016-05-26,12.4303998947,2.520145076742852,-0.007661409188566726
2016-05-27,11.295800209,2.42443099371416,-0.095714083028692
2016-05-28,11.8929004669,2.4759416226610673,0.05151062894690739
2016-05-29,12.350399971,2.5136884488653504,0.037746826204283046
2016-05-30,12.7252998352,2.5435921248466133,0.029903675981262978
2016-05-31,14.0773000717,2.644563576071005,0.10097145122439155
2016-06-01,14.0015001297,2.6391644759963087,-0.005399100074696239
2016-06-02,13.7379999161,2.620165709684542,-0.01899876631176678
2016-06-03,13.8466997147,2.628046916491019,0.007881206806477081
2016-06-04,13.7404003143,2.6203404213261208,-0.007706495164898186
2016-06-05,13.9750003815,2.63727004633991,0.016929625013789362
2016-06-06,13.9341001511,2.6343390841161862,-0.0029309622237239097
2016-06-07,14.5120000839,2.674975899154203,0.04063681503801675
2016-06-08,14.4176998138,2.668456605527052,-0.006519293627150979
2016-06-09,14.3985996246,2.6671309535613665,-0.0013256519656854593
2016-06-10,13.9085998535,2.632507343320514,-0.034623610240852365
2016-06-11,14.1915998459,2.6526502294185885,0.020142886098074353
2016-06-12,15.7437000275,2.756440286997033,0.10379005757844428
2016-06-13,17.6026992798,2.868052258454865,0.1116119714578323
2016-06-14,18.8931999207,2.9388020647691704,0.07074980631430527
2016-06-15,18.3542995453,2.9098638547006064,-0.028938210068564008
2016-06-16,20.5886001587,3.0247375322642105,0.11487367756360412
2016-06-17,15.3767995834,2.732859852918021,-0.29187767934618947
2016-06-18,11.3306999207,2.4275158490100637,-0.30534400390795735
2016-06-19,12.2341995239,2.504235269654197,0.0767194206441335
2016-06-20,11.8395004272,2.471441434917034,-0.03279383473716324
2016-06-21,13.3066997528,2.588267649204928,0.11682621428789419
2016-06-22,13.0951004028,2.5722381451925957,-0.016029504012332385
2016-06-23,13.676199913,2.6156570894678177,0.04341894427522197
2016-06-24,14.3320999146,2.662501770852959,0.04684468138514131
2016-06-25,14.2829999924,2.65907001834839,-0.0034317525045688413
2016-06-26,13.8501996994,2.6282996512586405,-0.030770367089749673
2016-06-27,13.8838996887,2.630729873016655,0.00243022175801455
2016-06-28,12.1756000519,2.4994339533311614,-0.1312959196854937
2016-06-29,12.6112003326,2.5345853343919296,0.035151381060768205
2016-06-30,12.4615001678,2.522643904811805,-0.011941429580124563
2016-07-01,12.1995000839,2.501394974170134,-0.021248930641671215
2016-07-02,12.1283998489,2.4955497974281178,-0.005845176742016012
2016-07-03,11.720199585,2.4613138134407273,-0.03423598398739047
2016-07-04,11.4709997177,2.4398220866892446,-0.021491726751482698
2016-07-05,10.6113996506,2.3619288619839054,-0.07789322470533921
2016-07-06,10.5289001465,2.3541238711654864,-0.007804990818419011
2016-07-07,10.1093997955,2.3134656638615594,-0.040658207303926996
2016-07-08,11.3945999146,2.433139551471339,0.1196738876097796
2016-07-09,10.9654998779,2.3947539693304996,-0.038385582140839425
2016-07-10,10.9476003647,2.393120287470529,-0.0016336818599707037
2016-07-11,10.4589996338,2.347462816759223,-0.04565747071130577
2016-07-12,10.5160999298,2.352907409466076,0.005444592706852713
2016-07-13,10.5004997253,2.3514228489166866,-0.001484560549389169
2016-07-14,11.5131998062,2.4434941863746,0.0920713374579134
2016-07-15,11.9516000748,2.4808651668868564,0.0373709805122564
2016-07-16,11.6527996063,2.455546460695642,-0.025318706191214346
2016-07-17,11.1586999893,2.4122194617538844,-0.04332699894175773
2016-07-18,11.0343999863,2.4010176645376013,-0.011201797216283005
2016-07-19,11.619099617,2.4526502627933717,0.05163259825577038
2016-07-20,12.4505996704,2.5217687880479467,0.06911852525457496
2016-07-21,12.6506996155,2.537712519217355,0.01594373116940817
2016-07-22,14.6618995667,2.6852522628734192,0.14753974365606437
2016-07-23,14.2996997833,2.6602385428706556,-0.025013720002763584
2016-07-24,12.7495002747,2.5454920766951483,-0.11474646617550732
2016-07-25,13.8360996246,2.627281091439286,0.08178901474413758
2016-07-26,11.9895000458,2.4840312705720553,-0.1432498208672306
2016-07-27,12.9728002548,2.562854877476584,0.07882360690452872
2016-07-28,12.8436002731,2.5528456540597015,-0.010009223416882485
2016-07-29,12.7945995331,2.549023170419319,-0.0038224836403824014
2016-07-30,12.4610004425,2.5226038024715236,-0.026419367947795536
2016-07-31,11.8759002686,2.474511159139745,-0.04809264333177854
2016-08-01,10.9415998459,2.392572024501341,-0.08193913463840419
2016-08-02,8.7872800827,2.1733052306728418,-0.21926679382849912
2016-08-03,10.2938995361,2.3315514417211163,0.15824621104827452
2016-08-04,11.0427999496,2.4017786273163715,0.0702271855952552
2016-08-05,10.9253997803,2.3910903334746116,-0.010688293841759844
2016-08-06,10.8810997009,2.387027311770385,-0.004063021704226788
2016-08-07,10.9116001129,2.3898264538845173,0.002799142114132458
2016-08-08,11.2454004288,2.4199591942748304,0.030132740390313106
2016-08-09,12.2442998886,2.5050605134816895,0.08510131920685904
2016-08-10,12.1431999207,2.4967693358001086,-0.00829117768158083
2016-08-11,11.6908998489,2.458810748475287,-0.037958587324821824
2016-08-12,11.7784996033,2.4662758019705135,0.007465053495226748
2016-08-13,11.5712995529,2.4485278558055836,-0.017747946164929918
2016-08-14,11.1948003769,2.415449418440195,-0.03307843736538851
2016-08-15,11.2184000015,2.4175552875640127,0.0021058691238176053
2016-08-16,11.1396999359,2.4105152984002784,-0.007039989163734273
2016-08-17,10.7527999878,2.3751661846402135,-0.035349113760065
2016-08-18,10.7560997009,2.375473007692405,0.00030682305219142947
2016-08-19,10.7487001419,2.37478483023006,-0.0006881774623450632
2016-08-20,11.2474002838,2.4201370160615276,0.04535218583146783
2016-08-21,11.1792001724,2.414054924237546,-0.00608209182398145
2016-08-22,11.1209001541,2.408826234655946,-0.0052286895816000545
2016-08-23,11.0305995941,2.400673192087128,-0.008153042568818325
2016-08-24,11.0360002518,2.4011626791712772,0.0004894870841494203
2016-08-25,11.3573999405,2.4298695086192166,0.02870682944793934
2016-08-26,11.2953996658,2.424395533605599,-0.005473975013617682
2016-08-27,11.1482000351,2.4112780530450113,-0.013117480560587591
2016-08-28,10.9293003082,2.391447284421147,-0.019830768623864348
2016-08-29,10.9837999344,2.3964214540244786,0.004974169603331635
2016-08-30,11.2288999557,2.4184908080930576,0.022069354068579017
2016-08-31,11.6724004745,2.4572271213327084,0.038736313239650766
2016-09-01,11.9948997498,2.4844815385910386,0.02725441725833022
2016-09-02,12.1129999161,2.4942792491082226,0.009797710517184033
2016-09-03,11.7587003708,2.464593423676429,-0.029685825431793766
2016-09-04,11.6799001694,2.457869430223143,-0.0067239934532858925
2016-09-05,11.7170000076,2.4610407793346485,0.003171349111505517
2016-09-06,11.6891002655,2.458656806354265,-0.0023839729803833976
2016-09-07,11.5479001999,2.4465036195655614,-0.012153186788703696
2016-09-08,11.3458995819,2.4288564083363884,-0.01764721122917301
2016-09-09,11.6527996063,2.455546460695642,0.026690052359253702
2016-09-10,12.1684999466,2.498850641111629,0.04330418041598705
2016-09-11,11.6384000778,2.4543099824953005,-0.04454065861632861
2016-09-12,11.893699646,2.4760088184012323,0.0216988359059318
2016-09-13,11.9187002182,2.4781086135943666,0.0020997951931343017
2016-09-14,11.9231996536,2.4784860529324737,0.0003774393381070773
2016-09-15,11.9370002747,2.4796428431253834,0.0011567901929097069
2016-09-16,12.5558004379,2.5301827450894625,0.05053990196407909
2016-09-17,12.6985998154,2.541491736630579,0.01130899154111642
2016-09-18,12.4312000275,2.520209443702563,-0.021282292928015867
2016-09-19,13.1890001297,2.5793831586777003,0.05917371497513724
2016-09-20,14.4302997589,2.6693301458825607,0.08994698720486038
2016-09-21,13.7685003281,2.6223833981748745,-0.04694674770768614
2016-09-22,13.2475996017,2.5838163738845403,-0.038567024290334206
2016-09-23,13.3312997818,2.590114637449023,0.00629826356448282
2016-09-24,12.8779001236,2.555512673502752,-0.03460196394627113
2016-09-25,13.1008996964,2.572680906963307,0.017168233460555182
2016-09-26,12.82310009,2.551248238952248,-0.021432668011059253
2016-09-27,13.0982999802,2.5724824492821092,0.02123421032986128
2016-09-28,13.2748003006,2.585867523745548,0.01338507446343895
2016-09-29,13.0733995438,2.570579596630866,-0.015287927114682187
2016-09-30,13.2248001099,2.58209386306681,0.011514266435943998
2016-10-01,13.1726999283,2.5781465006896727,-0.003947362377137331
2016-10-02,13.1997003555,2.5801941289937593,0.0020476283040866683
2016-10-03,13.4524002075,2.5991575442160304,0.018963415222271074
2016-10-04,13.2770004272,2.586033247089708,-0.01312429712632257
2016-10-05,13.0356998444,2.5676917355798246,-0.01834151150988328
2016-10-06,12.8542995453,2.5536783503417975,-0.014013385238027087
2016-10-07,12.6670999527,2.5390080772653425,-0.014670273076454965
2016-10-08,12.2190999985,2.5030003011539135,-0.036007776111429024
