Terminal_Price
110734.78025483535
92223.27622617086
113323.12695461676
76364.84365684981
113592.78836698602
117727.42360903401
107301.09531311614
92453.94499453244
108360.01915462132
69747.63343605513
94095.10943937625
96766.9347683863
61899.241947472525
101496.03663051613
63283.67031288045
79252.56544467997
90092.12425835784
72939.91342514493
91155.10655380978
90756.27902224041
71173.36462138468
104127.74064182621
72274.79092846857
166847.1381821487
86481.0626476471
64642.82750100164
68041.76002046082
122057.34883495263
79661.29271829496
61320.87751515746
112611.13012416728
79521.18320161582
106595.28606294098
115166.26943501622
96078.51975959068
171857.04103400046
55543.944493442534
71216.9133800025
83077.76180045564
165625.93165379897
145878.57144573133
126870.89519406989
71683.54240777026
74011.78136584164
71010.09858069786
71894.0348644975
134167.7751616944
83355.65391534398
86433.20772180213
110188.98737454125
56483.788750021435
90410.87399285933
65975.05203401469
82206.44075633743
75883.06762498854
74818.16714919753
94799.77833244333
94686.33309967301
83904.587645989
98646.2602030147
70234.73450433763
107421.44261141632
84218.45047861974
78050.78922860764
71671.06905460924
83409.81393049088
148812.13027736123
87582.35122390153
65121.05947256619
114638.81988607213
78302.25555076459
96323.63308913063
75483.93417898353
126595.85396546996
75792.86926291643
130724.64797051948
66841.69734770959
82240.43982893322
130801.2727752396
93319.7153864935
166093.85465469467
82777.93155647893
95620.83004232288
150226.47496119415
58848.1855835259
56884.30797141765
71656.34901203444
111372.80395812046
57320.981124730126
104960.89975008112
102956.51791741473
154792.79593286707
118688.94520001949
98467.04110924208
129344.38268181642
103301.31051509522
78557.18604017736
65117.44957807769
76238.64205359733
88142.04548781592
93494.94939199198
49633.57287283855
83910.57334970256
89816.48059419218
103546.06067126783
139191.05086852418
93767.89757820593
69450.81895850974
54140.92898488142
107581.3015362838
70225.63255393344
113016.96805953975
130708.96062476562
58363.82880588194
103726.59147827103
127007.69174450934
117831.69683041483
50164.47765227388
70523.37879322408
62741.98993527186
102865.2938715198
99806.04582293206
42539.36669946798
82061.97934706794
110987.2092894887
92804.48529717461
92761.01990313397
80631.36355070736
66664.5727596742
88699.92258443627
90397.18618223892
105485.98453905561
107861.48125556011
91237.78230148472
120307.78686815119
80412.17327008271
59986.55970598078
101564.76032577358
92256.7353437557
102119.65703559817
63013.08173969676
145590.70173092824
108276.26471379046
82351.18646912657
68959.69634737312
119723.705953075
65886.53479910006
165634.61649964863
75327.99841132619
142812.4499423947
84721.46625771394
137444.99519346765
72857.34603414765
89576.87802928484
111109.86281122595
106848.54705225522
120500.9710683716
77969.35130683628
91211.45080129454
125477.06070989727
73451.13989719152
104258.16165216608
83919.77614735429
94289.05363469027
91204.99674066245
71798.39871032
82969.8201931205
92727.09057777852
86641.33303938477
137143.52667667172
117538.67247986185
96488.03770278924
72294.80900155651
71098.4614115282
153080.58520408318
67567.02046322523
91940.6740594821
98383.36578395333
81826.31533949461
67709.43813683778
71865.07708736217
76717.86796009631
73365.87729987281
128235.46737942922
88892.93058207369
77196.79037094534
91766.90949605795
107020.8612376855
81082.91706408262
114110.94549620798
62897.5432812346
122853.62824511365
88897.1619197956
87950.45938923823
73698.00893547789
63648.44588879971
56435.13346207432
72302.13177879315
104691.5009278483
68473.26655646646
58293.90569542108
69460.29164699995
80194.06973327532
81063.32755820306
86022.0771159446
118270.7028570989
125506.8445498372
154414.46095549417
57084.907587457215
70480.2481102721
107920.19125417469
78687.32728356626
112829.68803955476
94321.0894534647
137386.8949382503
118598.90116087203
119195.31776878475
79601.92314793439
86766.41667418285
81962.57678819275
58977.87389876351
133400.06185083062
109316.57960285849
81073.8626273249
127425.09559581956
74974.45955060997
53844.12266629146
117455.39289376329
62769.861343796445
84459.4187314146
94295.48757088436
99046.7400426908
112447.29233393654
104495.92285669393
103612.92520607448
71749.83183702242
96600.8521314001
58983.40577003495
136745.69904048034
60672.15328905376
81042.47436126113
62080.05705459971
72951.31238872306
89444.19240180576
77091.97161341208
121945.84903701815
94834.06423781795
78496.0634748432
85911.5855338075
124494.23599352057
114326.64382966577
65221.67963354022
73948.16904916047
101501.75573660462
98179.1084421075
66821.16277165044
109428.68144447994
69807.50510082764
127398.3530231155
103033.94158825061
65344.19220556652
