Asset,Model,Horizon,Split_Date,Train_Samples,Test_Samples,MAE,RMSE,R2,Directional_Accuracy,Baseline_MAE,Baseline_RMSE,MAE_Improvement_vs_Baseline,RMSE_Improvement_vs_Baseline,Status
TSLA,Random Forest,30D,2023-05-19,3163.0,797.0,0.14498567489191708,0.1905099308865062,-0.2973940043651413,0.5081555834378921,0.12536481249478548,0.16910239899666935,-0.019620862397131594,-0.02140753188983685,
TSLA,Random Forest,3M,2023-04-03,3090.0,788.0,0.269381133021002,0.3376835109137239,-0.3049791122451362,0.5241116751269036,0.23244617325594524,0.3099765796810838,-0.03693495976505673,-0.02770693123264012,
TSLA,Random Forest,6M,2023-01-23,2976.0,776.0,0.40801675172730306,0.5035381634359106,-0.7463086600105697,0.5734536082474226,0.31582910663037495,0.41622159422699784,-0.09218764509692812,-0.08731656920891279,
TSLA,Random Forest,1Y,2022-08-26,2750.0,751.0,0.9385577532373612,1.2093151748502493,-10.14653506727639,0.7376830892143809,0.36468428783550805,0.4747766539016676,-0.5738734654018531,-0.7345385209485817,
TSLA,Random Forest,3Y,2021-01-26,1848.0,651.0,3.228181956101851,3.696418982731671,-26.928829036141305,0.6344086021505376,0.5404505130145534,0.8120510911597079,-2.687731443087298,-2.884367891571963,
TSLA,Random Forest,5Y,2019-06-21,942.0,550.0,4.65427854009321,5.9454910215013586,-0.27698404912320673,1.0,5.324334784690306,7.485323241183771,0.6700562445970961,1.5398322196824124,
TSLA,Random Forest,10Y,,,,,,,,,,,,Insufficient historical data
